description,merchant
**ID246810|09/26|**7531|USD89.99|TGTTGT|RETAIL|PURCHASE|SEATLWA,Target
**ID246810|10/09|**3579|USD89.99|NFLX|ENTMT|SUBSCR|LSANGLCA,Netflix
**ID246810|10/29|**1357|USD75.00|CSTCO|RETAIL|PURCHASE|ISSAQWA,Costco
**ID246879|03/07|**6879|USD119.99|RANGESHOP|OUTDOOR|PURCHASE|DENVERCO,RangeShop
**ID248079|04/06|**8079|USD24.99|SUNDANCENOW|ENTMT|SUBSCR|NEWYORKNY,Sundance Now
**ID248905|05/16|**8905|USD10.99|YOUTUBEPREMIUM|ENTMT|SUBSCR|SANBRUNOCA,YouTube
**ID256913|01/04|**6913|USD19.50|MCDNLD|FOOD|PURCHASE|CHIGIL,McDonald's
**ID258147|01/10|**8147|USD89.99|NIKECOM|RETAIL|PURCHASE|BVRTNOR,Nike
**ID258147|01/24|**8147|USD399.99|NVDA|TECH|PURCHASE|SNTCLRCA,NVIDIA
**ID258147|02/27|**8147|USD99.99|NIKECOM|RETAIL|PURCHASE|BVRTNOR,Nike
**ID258147|04/16|**8147|USD109.99|NIKECOM|RETAIL|PURCHASE|BVRTNOR,Nike
**ID258147|04/21|**8147|USD13.99|NFLX|ENTMT|SUBSCR|LSANCA,Netflix
**ID258147|07/21|**8147|USD129.99|NIKECOM|RETAIL|PURCHASE|BVRTNOR,Nike
**ID258147|08/07|**8147|USD21.99|NFLX|ENTMT|SUBSCR|LSANCA,Netflix
**ID258147|09/07|**8147|USD139.99|NIKECOM|RETAIL|PURCHASE|BVRTNOR,Nike
**ID258258|05/27|**8258|USD15.99|NFLX|ENTMT|SUBSCR|LSANCA,Netflix
**ID258258|07/18|**3698|USD9.99|SPTFY|MUSIC|SUBSCR|STOCKHLM,Spotify
**ID258369|01/09|**8369|USD799.99|SMSG|TECH|PURCHASE|SEOULKR,Samsung
**ID258369|01/21|**8369|USD17.99|HBO|ENTMT|SUBSCR|NWYRKNY,HBO
**ID258369|03/10|**8369|USD899.99|INTC|TECH|PURCHASE|SNCLRCA,Intel
**ID258369|03/16|**8369|USD11.99|NFLX|ENTMT|SUBSCR|LSANCA,Netflix
**ID258369|04/24|**8369|USD1099.99|AAPL|TECH|PURCHASE|CUPRTNO,Apple
**ID258369|04/29|**7412|USD14.99|HBOMAX|ENTMT|SUBSCR|LSANGLS,HBO
**ID258369|06/08|**8369|USD599.99|GOOG|TECH|PURCHASE|MNTNVWCA,Google
**ID258369|06/14|**8369|USD17.99|HBO|ENTMT|SUBSCR|NWYRKNY,HBO
**ID258369|08/03|**8369|USD75.50|TARGETT|RETAIL|PURCHASE|MNPLSMN,Target
**ID258369|08/07|**2589|USD17.99|NFLXHD|ENTMT|SUBSCR|LSANGLS,Netflix
**ID258369|10/26|**9632|USD17.99|NFLXHD|ENTMT|SUBSCR|LSANGLS,Netflix
**ID258741|01/05|**9632|USD13.99|YOUTUB|ENTMT|SUBSCR|MNTNVEW,YouTube
**ID258741|01/25|**9632|USD13.99|YOUTUB|ENTMT|SUBSCR|MNTNVEW,YouTube
**ID258741|02/08|**8741|USD8.99|NFLX|ENTMT|SUBSCR|LSANCA,Netflix
**ID258741|02/23|**8741|USD599.99|GOOG|TECH|PURCHASE|MNTNVWCA,Google
**ID258741|04/03|**8741|USD15.99|HBO|ENTMT|SUBSCR|NWYRKNY,HBO
**ID258741|04/09|**8741|USD699.99|SMSG|TECH|PURCHASE|SEOULKR,Samsung
**ID258741|05/19|**3698|USD17.99|NFLXHD|ENTMT|SUBSCR|LSANGLS,Netflix
**ID258741|05/24|**8741|USD499.99|AMD|TECH|PURCHASE|SNTCLRCA,AMD
**ID258741|07/02|**8741|USD18.99|NFLX|ENTMT|SUBSCR|LSANCA,Netflix
**ID258741|08/27|**7412|USD9.99|SPTFY|MUSIC|SUBSCR|STOCKHLM,Spotify
**ID258741|11/15|**3698|USD9.99|SPTFY|MUSIC|SUBSCR|STOCKHLM,Spotify
**ID258741|12/16|**9632|USD13.99|YOUTUB|ENTMT|SUBSCR|MNTNVEW,YouTube
**ID258852|05/09|**8852|USD16.99|HBO|ENTMT|SUBSCR|NWYRKNY,HBO
**ID258852|07/20|**8852|USD19.99|HBO|ENTMT|SUBSCR|NWYRKNY,HBO
**ID258852|09/16|**3698|USD17.99|NFLXHD|ENTMT|SUBSCR|LSANGLS,Netflix
**ID258963|02/03|**8963|USD39.99|ADOBES|TECH|SUBSCR|SNJSECA,Adobe
**ID258963|02/08|**8963|USD499.99|AMD|TECH|PURCHASE|SNTCLRCA,AMD
**ID258963|02/26|**8963|USD14.99|HBO|ENTMT|SUBSCR|NWYRKNY,HBO
**ID258963|03/23|**8963|USD49.99|ADOBES|TECH|SUBSCR|SNJSECA,Adobe
**ID258963|03/25|**8963|USD799.99|MSFT|TECH|PURCHASE|RDMNDWA,Microsoft
**ID258963|05/10|**8963|USD59.99|ADOBES|TECH|SUBSCR|SNJSECA,Adobe
**ID258963|06/23|**8963|USD899.99|INTC|TECH|PURCHASE|SNCLRCA,Intel
**ID258963|06/27|**8963|USD69.99|ADOBES|TECH|SUBSCR|SNJSECA,Adobe
**ID258963|08/14|**8963|USD79.99|ADOBES|TECH|SUBSCR|SNJSECA,Adobe
**ID258963|12/17|**8963|USD19.99|ADOBES|TECH|SUBSCR|SNJSECA,Adobe
**ID259043|07/01|**9043|USD30|NORDVP|SECURITY|SUBSCR|PANAMA,NordVPN
**ID267890|04/24|**7890|USD300|GUCCI|LUXURY|PURCHASE|FLORENCE,Gucci
**ID274589|02/22|**4589|USD149.99|BOSE|EARPHONES|PURCHASE|USBOST,Bose
**ID285109|07/19|**5109|USD109.99|OMEGA|WATCHES|PURCHASE|BIELE_CH,Omega
**ID319548|03/12|**9548|USD47.65|HUKN|FOD|MLDFD|KOLD,Hukn
**ID320594|06/29|**0594|USD150|DIOR|LUXURY|PURCHASE|PARIS,Dior
**ID321654|02/12|**1654|USD159.99|PLTNN|FITNESS|SUBSCR|NWYRKNY,Peloton
**ID321654|04/01|**1654|USD169.99|PLTNN|FITNESS|SUBSCR|NWYRKNY,Peloton
**ID321654|05/19|**1654|USD179.99|PLTNN|FITNESS|SUBSCR|NWYRKNY,Peloton
**ID321654|07/06|**1654|USD189.99|PLTNN|FITNESS|SUBSCR|NWYRKNY,Peloton
**ID321654|12/26|**1654|USD149.99|PLTNN|FITNESS|SUBSCR|NWYRKNY,Peloton
**ID321987|01/19|**1987|USD19.99|DROPBOX|TECH|SUBSCR|SNFRNCSCO,Dropbox
**ID321987|04/25|**1987|USD29.99|DROPBOX|TECH|SUBSCR|SNFRNCSCO,Dropbox
**ID321987|06/12|**1987|USD34.99|DROPBOX|TECH|SUBSCR|SNFRNCSCO,Dropbox
**ID321987|07/30|**1987|USD39.99|DROPBOX|TECH|SUBSCR|SNFRNCSCO,Dropbox
**ID326578|03/01|**6578|USD19.99|VIMEO|ENTMT|SUBSCR|NEWYORKNY,Vimeo
**ID335579|02/20|**5579|USD60.99|UNDERARMOUR|SPORTS|PURCHASE|BALTIMOREMD,Under Armour
**ID345271|09/14|**6781|USD190.50|IKEA|FURN|PURCHASE|CONSHPA,IKEA
**ID345678|01/16|**5678|IDR1000000|INDOMARET|GROCERY|PURCHASE|JAKARTAID,Indomaret
**ID345678|02/20|**7890|EUR78.50|CARREFOUR|GROCERY|PURCHASE|PARSFR,Carrefour
**ID345678|02/25|**5678|UAH1000|ATB|GROCERY|PURCHASE|KYIVUA,ATB
**ID345678|04/06|**5678|AMD20000|SAS|GROCERY|PURCHASE|YEREVANAM,SAS
**ID345678|04/11|**5678|USD12.34|TRGT|RETAIL|PURCHASE|MNNPLSMN,Target
**ID345678|04/16|**1234|CNY280|CARREFOUR|GROCERY|PURCHASE|SHNGCN,Carrefour
**ID345678|05/05|**2345|NZD60|COUNTDOWN|GROCERY|PURCHASE|AUCKLANDNZ,Countdown
**ID345678|07/24|**2345|BRL200|PÃO DE AÇÚCAR|GROCERY|PURCHASE|SAOPAULOBR,Pão de Açúcar
**ID345678|08/04|**1234|KRW65000|E-MART|GROCERY|PURCHASE|SEOLKR,E-Mart
**ID345678|09/02|**2345|THB600|TESCO LOTUS|GROCERY|PURCHASE|BANGKOKTH,Tesco Lotus
**ID345678|10/09|**3456|CAD45.50|SHOPPERS|HEALTH|PURCHASE|TORONTOCA,Shoppers Drug Mart
**ID345678|10/09|**5678|CAD120.00|LULULEMN|RETAIL|PURCHASE|VNCOVRBC,Lululemon
**ID345678|10/12|**2345|SEK300|COOP|GROCERY|PURCHASE|STOCKHOLMSE,Coop
**ID345678|10/28|**5678|GBP75.50|TESCO|GROCERY|PURCHASE|LONDONUK,Tesco
**ID345678|11/20|**1234|CNY320|WALMART|GROCERY|PURCHASE|BJNGCN,Walmart
**ID346789|01/20|**6789|USD49.99|PANDORA|JEWEL|PURCHASE|COPENHAGENDK,Pandora
**ID356897|01/16|**6897|USD125|NIKE|SPORTS|PURCHASE|USBEO,Nike
**ID357159|01/08|**7159|USD6.99|BRITBX|ENTMT|SUBSCR|LNDONUK,BritBox
**ID357159|01/09|**7159|USD299.99|NVIDIAA|TECH|PURCHASE|SNTCLRCA,NVIDIA
**ID357159|02/02|**7159|USD349.99|INTLCRP|TECH|PURCHASE|SNTCLRCA,Intel
**ID357159|02/13|**7159|USD6.99|ACORN|ENTMT|SUBSCR|LNDONUK,Acorn
**ID357159|02/26|**7159|USD299.99|MCRSFTT|TECH|PURCHASE|RDMNDWA,Microsoft
**ID357159|03/21|**7159|USD14.99|CRBYTV|ENTMT|SUBSCR|NWYORKNY,Crunchyroll
**ID357159|08/18|**7159|USD299.99|SONYCRP|TECH|PURCHASE|NWYRKNY,Sony
**ID357159|09/22|**7159|USD7.99|DSNP|ENTMT|SUBSCR|BURBNKCA,Disney+
**ID357159|10/05|**7159|USD299.99|SONYCOR|TECH|PURCHASE|SNDSCA,Sony
**ID357159|10/14|**6231|USD45.50|SPFY|ENTMT|SUBSCR|STCKHLMSW,Spotify
**ID357159|10/28|**7159|USD8.99|YTUBE|ENTMT|SUBSCR|MNTNVWCA,YouTube
**ID357159|10/29|**7159|USD549.99|MCRSFTT|TECH|PURCHASE|RDMNDWA,Microsoft
**ID357159|11/22|**7159|USD299.99|NVIDIAA|TECH|PURCHASE|SNTCLRCA,NVIDIA
**ID357159|12/03|**7159|USD7.99|CRNCH|ENTMT|SUBSCR|TOKYOJP,Crunchyroll
**ID357357|09/12|**7357|USD899.99|SONY|TECH|PURCHASE|TOKYOJP,Sony
**ID357753|03/09|**7753|USD7.99|SHUDDR|ENTMT|SUBSCR|NWYORKNY,Shudder
**ID357753|04/14|**7753|USD7.99|PARAMNT|ENTMT|SUBSCR|NWYORKNY,Paramount+
**ID357753|10/16|**7753|USD6.99|PCCK|ENTMT|SUBSCR|NWYORKNY,Peacock
**ID357753|11/21|**7753|USD9.99|DSCVR|ENTMT|SUBSCR|NWYORKNY,Disney+
**ID357753|12/27|**7753|USD15.99|SHWTM|ENTMT|SUBSCR|NWYORKNY,Showtime
**ID357911|10/17|**5793|USD45.99|BESTBY|TECH|PURCHASE|RICHFVA,Best Buy
**ID357911|10/31|**1357|USD120.50|HMDPT|HOME|PURCHASE|MIAMFL,Home Depot
**ID357913|01/22|**5791|USD9.99|AAPL|ENTMT|SUBSCR|CUPERCA,Apple
**ID357913|03/13|**5791|USD7.99|AAPL|ENTMT|SUBSCR|CUPERCA,Apple
**ID357913|05/02|**5791|USD19.99|AAPL|ENTMT|SUBSCR|CUPERCA,Apple
**ID357913|06/21|**7913|USD8.99|YTUBE|ENTMT|SUBSCR|MNTNVWCA,YouTube
**ID357913|08/10|**7913|USD7.99|SPOT|ENTMT|SUBSCR|STCKHLSW,Spotify
**ID357913|09/04|**7913|USD8.99|PNDRA|ENTMT|SUBSCR|OKLDCA,Pandora
**ID357913|09/29|**7913|USD10.99|AMZN|ENTMT|SUBSCR|STTLWA,Amazon
**ID357913|10/24|**7913|USD13.99|DSNP|ENTMT|SUBSCR|BRBKCA,Disney+
**ID357913|11/08|**5791|USD9.99|AAPL|ENTMT|SUBSCR|CUPERCA,Apple
**ID357913|11/18|**7913|USD17.99|DSCVR|ENTMT|SUBSCR|SLVRSPRMD,Discovery+
**ID357913|12/03|**5791|USD4.99|AAPL|ENTMT|SUBSCR|CUPERCA,Apple
**ID357913|12/13|**7913|USD11.99|HULU|ENTMT|SUBSCR|SNTVLCA,Hulu
**ID357913|12/28|**5791|USD7.99|AAPL|ENTMT|SUBSCR|CUPERCA,Apple
**ID357924|02/17|**7924|USD208.25|VLKS|MOTR|SERVICE|DRTHMN,Volkswagen
**ID357951|01/20|**7951|USD17.99|SLING|ENTMT|SUBSCR|ENGLWDCO,Sling TV
**ID357951|01/21|**7951|USD499.99|DELLCMP|TECH|PURCHASE|RNDRCKTX,Dell
**ID357951|02/14|**7951|USD449.99|SAMSNG|TECH|PURCHASE|RIDGFLDPRKNJ,Samsung
**ID357951|03/10|**7951|USD499.99|NVIDIAA|TECH|PURCHASE|SNTCLRCA,NVIDIA
**ID357951|04/02|**7951|USD13.99|DSNP|ENTMT|SUBSCR|BURBNKCA,Disney+
**ID357951|08/30|**7951|USD449.99|DELLCMP|TECH|PURCHASE|RNDRCKTX,Dell
**ID357951|10/04|**7951|USD4.99|APLE|ENTMT|SUBSCR|CUPERTINO,Apple
**ID357951|10/14|**6420|USD45.50|SPFY|ENTMT|SUBSCR|STCKHLSW,Spotify
**ID357951|12/04|**7951|USD499.99|INTLCRP|TECH|PURCHASE|SNTCLRCA,Intel
**ID357951|12/15|**7951|USD11.99|FUNMT|ENTMT|SUBSCR|TOKYOJP,Funimation
**ID357951|12/28|**7951|USD449.99|SONYCOR|TECH|PURCHASE|SNDSCA,Sony
**ID369147|01/22|**9147|USD17.99|HBO|ENTMT|SUBSCR|ATLNGA,HBO
**ID369147|03/23|**9147|USD12.99|DSNP|ENTMT|SUBSCR|BRBKCA,Disney+
**ID369258|01/04|**9258|USD149.99|APPL|TECH|PURCHASE|SFOCA,Apple
**ID369258|01/05|**9258|USD129.99|APPL|TECH|PURCHASE|CPRTNCA,Apple
**ID369258|04/15|**9258|USD6.99|DSNP|ENTMT|SUBSCR|BRBKCA,Disney+
**ID369258|04/21|**1478|USD12.99|HULU+|ENTMT|SUBSCR|CNCNATI,Hulu
**ID369258|08/01|**9258|USD3.99|DSNP|ENTMT|SUBSCR|BRBKCA,Disney+
**ID369258|09/27|**7531|USD129.99|TARG|RETL|PURCHASE|HOUSTX,Target
**ID369258|11/26|**9258|USD45.50|CHPTLE|FOOD|PURCHASE|DNVRCO,Chipotle
**ID369369|05/21|**9369|USD5.99|DSNP|ENTMT|SUBSCR|BRBKCA,Disney+
**ID369369|07/14|**2589|USD14.99|HBOMAX|ENTMT|SUBSCR|ATLNTA,HBO
**ID369369|10/02|**9632|USD14.99|HBOMAX|ENTMT|SUBSCR|ATLNTA,HBO
**ID369741|01/01|**3698|USD5.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID369741|01/04|**9741|USD199.99|LENOVOC|TECH|PURCHASE|MRRSVLNC,Lenovo
**ID369741|01/21|**3698|USD5.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID369741|01/27|**9741|USD4.99|APLE|ENTMT|SUBSCR|CPRTNCA,Apple
**ID369741|02/10|**3698|USD5.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID369741|02/21|**9741|USD249.99|LENOVOC|TECH|PURCHASE|MRRSVLNC,Lenovo
**ID369741|02/21|**9741|USD7.99|AMZN|ENTMT|SUBSCR|STTLWA,Amazon
**ID369741|03/22|**3698|USD5.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID369741|04/10|**9741|USD299.99|LENOVOC|TECH|PURCHASE|MRRSVLNC,Lenovo
**ID369741|04/22|**9741|USD10.99|NFLX|ENTMT|SUBSCR|LSANCA,Netflix
**ID369741|05/03|**9741|USD3.99|HULU|ENTMT|SUBSCR|SNTVLCA,Hulu
**ID369741|05/15|**1478|USD6.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID369741|05/28|**9741|USD349.99|LENOVOC|TECH|PURCHASE|MRRSVLNC,Lenovo
**ID369741|06/21|**9741|USD17.99|HBO|ENTMT|SUBSCR|ATLNGA,HBO
**ID369741|06/26|**9741|USD4.99|DSNP|ENTMT|SUBSCR|BRBKCA,Disney+
**ID369741|07/15|**9741|USD399.99|LENOVOC|TECH|PURCHASE|MRRSVLNC,Lenovo
**ID369741|09/01|**741|USD449.99|LENOVOC|TECH|PURCHASE|MRRSVLNC,Lenovo
**ID369741|10/22|**3698|USD5.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID369741|12/12|**3698|USD5.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID369852|02/06|**9852|USD8.99|NFLX|ENTMT|SUBSCR|LSANCA,Netflix
**ID369852|03/17|**9852|USD34.99|HBOMAX|ENTMT|SUBSCR|NWYRKNY,HBO
**ID369852|04/07|**9852|USD19.99|HBO|ENTMT|SUBSCR|ATLNGA,HBO
**ID369852|05/04|**9852|USD39.99|HBOMAX|ENTMT|SUBSCR|NWYRKNY,HBO
**ID369852|06/04|**9632|USD14.99|HBOMAX|ENTMT|SUBSCR|ATLNTA,HBO
**ID369852|06/06|**9852|USD14.99|DSNP|ENTMT|SUBSCR|BRBKCA,Disney+
**ID369852|06/08|**9852|USD2.99|HULU|ENTMT|SUBSCR|SNTVLCA,Hulu
**ID369852|08/08|**9852|USD49.99|HBOMAX|ENTMT|SUBSCR|NWYRKNY,HBO
**ID369852|11/11|**2589|USD14.99|HBOMAX|ENTMT|SUBSCR|ATLNTA,HBO
**ID369852|12/11|**9852|USD14.99|HBOMAX|ENTMT|SUBSCR|NWYRKNY,HBO
**ID369963|03/08|**9963|USD6.99|SPOT|ENTMT|SUBSCR|STCKHLM,Spotify
**ID369963|05/07|**9963|USD4.99|AAPL|ENTMT|SUBSCR|CUPRTNO,Apple
**ID369963|06/24|**3698|USD5.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID369963|07/14|**9963|USD1.99|HULU|ENTMT|SUBSCR|SNTVLCA,Hulu
**ID369963|11/30|**1478|USD5.99|PNDORA|MUSIC|SUBSCR|OAKLAND,Pandora
**ID378459|05/28|**8459|USD799.99|BOSE_HEADPHONE|TECH|PURCHASE|BOSTON,Bose
**ID409583|07/09|**9583|USD800|BULGARI|RINGS|PURCHASE|ROME,Bulgari
**ID410237|02/12|**0237|USD12.99|LCDR|SBYP|SIP|WSTRW,Lyft
**ID424980|03/25|**4980|USD499.99|CANADA_GOOSE|APPAREL|PURCHASE|TORONTOCA,Canada Goose
**ID450932|06/21|**0932|USD19.99|SHOWTIME|ENTMT|SUBSCR|NEWYORK,Showtime
**ID456123|02/06|**6123|USD50|SEPHORA|COSMETIC|PURCHASE|SANFRANCISCOUSA,Sephora
**ID456789|01/01|**6789|EUR53.75|INTERMARCHE|GROCERY|PURCHASE|MARSEILLEFR,Intermarché
**ID456789|01/04|**6789|THB2000|TESCO|GROCERY|PURCHASE|BANGKOKTH,Tesco
**ID456789|01/14|**6789|USD10.99|HULU|ENTMT|SUBSCR|LA_CA,Hulu
**ID456789|01/21|**6789|USD37.50|CVS|HEALTH|PURCHASE|BOSTONMA,CVS
**ID456789|01/23|**6789|JPY9000|LAWSON|GROCERY|PURCHASE|TOKYOJP,Lawson
**ID456789|02/10|**6789|EUR71.25|CARREFOUR|GROCERY|PURCHASE|MARSEILLEFR,Carrefour
**ID456789|02/13|**6789|ILS200|SHUFERSAL|GROCERY|PURCHASE|TELAVIVIL,Shufersal
**ID456789|02/25|**2345|CAD89.99|LOBLAWS|GROCERY|PURCHASE|TRONTCA,Loblaws
**ID456789|02/27|**6789|GBP52.50|BOOTS|HEALTH|PURCHASE|GLSGWSCT,Boots
**ID456789|03/02|**6789|EUR57.50|AUCHAN|GROCERY|PURCHASE|PARISFR,Auchan
**ID456789|03/22|**6789|EUR69.99|LECLERC|GROCERY|PURCHASE|LYONFR,Leclerc
**ID456789|03/25|**6789|BAM100|BINGO|GROCERY|PURCHASE|SARAJEVOBA,Bingo
**ID456789|04/03|**6789|GBP48.75|TESCO|GROCERY|PURCHASE|MNCHSENG,Tesco
**ID456789|04/11|**6789|GBP43.75|ASDA|GROCERY|PURCHASE|MANCHESTERUK,ASDA
**ID456789|05/05|**6789|USD23.45|KHLS|RETAIL|PURCHASE|KNSSCTYMO,Kohl's
**ID456789|05/08|**6789|USD82.25|KOHLS|RETAIL|PURCHASE|CHICIL,Kohl's
**ID456789|05/09|**6789|SGD25|FAIRPRICE|GROCERY|PURCHASE|SINGAPORESG,Fairprice
**ID456789|06/12|**6789|EUR68.50|LIDL|GROCERY|PURCHASE|BRLNDE,Lidl
**ID456789|06/14|**6789|USD90.12|TJMAXX|RETAIL|PURCHASE|PRVDNCERI,T.J. Maxx
**ID456789|06/15|**5678|EUR58.90|ALBERT HEIJN|GROCERY|PURCHASE|AMSDNL,Albert Heijn
**ID456789|06/18|**6789|AED150|CARREFOUR|GROCERY|PURCHASE|DUBAIAE,Carrefour
**ID456789|07/04|**6789|USD23.45|MARSHALLS|RETAIL|PURCHASE|RCHSTRNY,Marshalls
**ID456789|07/17|**6789|USD88.25|MACYS|RETAIL|PURCHASE|NWYRKNY,Macy's
**ID456789|07/24|**6789|USD78.90|ACADEMY|SPORTS|PURCHASE|LBBCKX,Academy
**ID456789|07/28|**6789|MXN600|SORIANA|GROCERY|PURCHASE|MEXICOCITYMX,Soriana
**ID456789|08/13|**6789|USD34.56|MARSHALLS|RETAIL|PURCHASE|SLTLKCTUT,Marshalls
**ID456789|08/21|**6789|CAD105.25|SHOPPERS|HEALTH|PURCHASE|TRONTOON,Shoppers Drug Mart
**ID456789|09/02|**6789|USD56.78|MICHAELS|CRAFT|PURCHASE|SLTLKCTUT,Michaels
**ID456789|09/22|**6789|USD12.34|DOLLARTREE|RETAIL|PURCHASE|ALBNYGA,DOLLAR TREE
**ID456789|10/03|**5678|EUR72.50|CARREFOUR|GROCERY|PURCHASE|PARSFR,Carrefour
**ID456789|10/13|**6789|USD90.12|OLDNAVY|RETAIL|PURCHASE|SNTBRBRA,Old Navy
**ID456789|10/16|**6789|MXN750|WALMART|GROCERY|PURCHASE|MEXICOCITYMX,Walmart
**ID456789|11/02|**6789|CAD68.50|LOBLAWS|GROCERY|PURCHASE|VANCOUVERCA,Loblaws
**ID456789|11/14|**6789|USD95.00|MACYS|RETAIL|PURCHASE|NWYRKNY,Macy's
**ID456789|11/22|**6789|USD36.50|CVS|HEALTH|PURCHASE|NEWYORKNY,CVS
**ID456789|11/25|**6789|BRL500|CARREFOUR|GROCERY|PURCHASE|SAOPAULOBR,Carrefour
**ID456789|11/25|**6789|GBP58.50|BOOTS|HEALTH|PURCHASE|MNCHSENG,Boots
**ID456789|12/12|**6789|EUR64.75|LECLERC|GROCERY|PURCHASE|PARISFR,Leclerc
**ID456789|12/19|**6789|AUD95.50|WOOLWRTH|GROCERY|PURCHASE|MLBRNAU,Woolworths
**ID457891|01/02|**7891|USD45.99|NETFLX|ENTMT|SUBSCR|MNTVCA,Netflix
**ID459032|06/25|**9032|USD39.99|TESLAMODEL3|AUTO|SERVICE|PALOALTOSJ,Tesla
**ID467801|03/13|**7801|USD49.99|MACYS|APPAREL|PURCHASE|NEWYORKNY,Macy's
**ID468024|01/24|**6802|USD150.00|CSCO|TECH|PURCHASE|SNJSECA,Cisco
**ID468024|02/18|**6802|USD250.00|IBM|TECH|PURCHASE|ARMNKNY,IBM
**ID468024|03/15|**6802|USD300.00|CSCO|TECH|PURCHASE|SNJSECA,Cisco
**ID468024|04/09|**6802|USD200.00|IBM|TECH|PURCHASE|ARMNKNY,IBM
**ID468024|05/04|**6802|USD100.00|CSCO|TECH|PURCHASE|SNJSECA,Cisco
**ID468024|05/29|**8024|USD599.99|MSFT|TECH|PURCHASE|RDMNDWA,Microsoft
**ID468024|06/23|**8024|USD1499.99|DELL|TECH|PURCHASE|RNDRKX,Dell
**ID468024|07/18|**8024|USD799.99|HP|TECH|PURCHASE|PALOALTOCA,HP
**ID468024|09/06|**8024|USD999.99|NTFLX|TECH|PURCHASE|LSGNLCA,Netflix
**ID468024|10/01|**8024|USD799.99|ADBE|TECH|PURCHASE|SNJSCA,Adobe
**ID468024|10/03|**9876|USD55.75|SBUX|FOOD|PURCHASE|SANJOCA,Starbucks
**ID468024|10/16|**1357|USD200.00|APPL|TECH|PURCHASE|CUPERCA,Apple
**ID468024|10/16|**1357|USD200.00|APPL|TECH|PURCHASE|CUPERTCA,Apple
**ID468024|10/26|**8024|USD599.99|SONY|TECH|PURCHASE|TKYOJP,Sony
**ID468024|11/10|**6802|USD100.00|TSLA|TECH|PURCHASE|FREMOCA,Tesla
**ID468024|11/20|**8024|USD599.99|NVDA|TECH|PURCHASE|SNTCLCA,NVIDIA
**ID468024|12/05|**6802|USD50.00|CSCO|TECH|PURCHASE|SNJSECA,Cisco
**ID468024|12/15|**8024|USD499.99|MSFT|TECH|PURCHASE|RDMNDWA,Microsoft
**ID468024|12/30|**6802|USD75.00|IBM|TECH|PURCHASE|ARMNKNY,IBM
**ID468209|03/19|**8209|USD200.00|COACH|LUXURY|PURCHASE|NEWYORKNY,Coach
**ID480369|01/12|**0369|USD14.99|HULU|ENTMT|SUBSCR|NYCNY,Hulu
**ID483926|09/28|**4578|USD225.00|NORDSTRM|CLTH|PURCHASE|ATLNTA,Nordstrom
**ID487329|09/19|**5621|USD45.75|CHFTL|RES|PURCHASE|LAXNAM,Chipotle
**ID489072|05/08|**9072|USD399.99|DJIPhantom|DRONE|PURCHASE|HONGKONG,DJI
**ID498710|05/04|**8710|USD25.99|SPOTIFY|MUSIC|SUBSCR|STOCKHOLM,Spotify
**ID509324|06/27|**9324|USD524.99|ACER_PREDATOR|TECH|PURCHASE|TAIPEI_TW,Acer
**ID534760|10/01|**3492|USD89.95|EBY|MARKT|PURCHASE|BAYAREA,eBay
**ID560948|05/20|**0948|USD149.99|KINDLE|EBOOK_READER|PURCHASE|Washington,Amazon
**ID562980|03/18|**2980|USD650.00|HRTX|VEHL|RENTL|DMVLV,Hertz
**ID567381|09/26|**4739|USD112.80|BBYOND|MUS|PURCHASE|NSHVLL,BED BATH & BEYOND
**ID567890|01/24|**7890|COP200000|EXITO|GROCERY|PURCHASE|BOGOTACO,Exito
**ID567890|03/03|**6789|GBP45.25|TESCO|GROCERY|PURCHASE|LNDNUK,Tesco
**ID567890|03/05|**7890|CZK1500|ALBERT|GROCERY|PURCHASE|PRAGUECZ,Albertsons
**ID567890|04/14|**7890|KGS500|GLOBUS|GROCERY|PURCHASE|BISHKEKKG,Globus
**ID567890|04/19|**7890|USD34.56|CSTCO|RETAIL|PURCHASE|SNJSECA,Costco
**ID567890|05/13|**0123|HKD200|WELLCOME|GROCERY|PURCHASE|HONGKONGHK,Wellcome
**ID567890|06/21|**9012|AED225|CARREFOUR|GROCERY|PURCHASE|DUBIAE,Carrefour
**ID567890|06/22|**0123|NOK200|REMA 1000|GROCERY|PURCHASE|OSLONO,Rema 1000
**ID567890|08/15|**9012|HKD420|WELLCOME|GROCERY|PURCHASE|HKGHK,Wellcome
**ID567890|10/17|**2345|AUD78.25|WOOLWORTHS|GROCERY|PURCHASE|SYDNEYAU,Woolworths
**ID567890|10/24|**7890|JPY8500|UNIQLO|RETAIL|PURCHASE|TOKYOJP,Uniqlo
**ID567890|11/05|**7890|JPY15000|UNIQLO|CLOTHING|PURCHASE|TOKYOJP,Uniqlo
